username,upload_time,likes,year,month,day,weekday,caption_tokens,weekday_kr,week
aiwarbird5714,2024-12-09 13:37:00+00:00,397,2024,12,9,Monday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",월,2024-12-09
tung_vibes1307,2024-12-09 04:35:00+00:00,182,2024,12,9,Monday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",월,2024-12-09
brrgatto8991,2024-12-09 18:44:00+00:00,141,2024,12,9,Monday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",월,2024-12-09
tungwarbird1046,2024-12-09 21:19:00+00:00,175,2024,12,9,Monday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",월,2024-12-09
io_sonowarbird3449,2024-12-09 09:57:00+00:00,483,2024,12,9,Monday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",월,2024-12-09
bomba_lord5162,2024-12-09 18:34:00+00:00,52,2024,12,9,Monday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",월,2024-12-09
aixd1681,2024-12-09 21:48:00+00:00,513,2024,12,9,Monday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",월,2024-12-09
ai_matrix6023,2024-12-09 01:01:00+00:00,582,2024,12,9,Monday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",월,2024-12-09
mangia_vibes9847,2024-12-09 08:58:00+00:00,329,2024,12,9,Monday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",월,2024-12-09
mangiasniperino283,2024-12-09 02:01:00+00:00,11338,2024,12,9,Monday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",월,2024-12-09
cappuccinaxd5261,2024-12-09 02:56:00+00:00,7447,2024,12,9,Monday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",월,2024-12-09
tungsniperino5325,2024-12-09 14:35:00+00:00,8389,2024,12,9,Monday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",월,2024-12-09
mangiagatto5491,2024-12-10 22:23:00+00:00,4979,2024,12,10,Tuesday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",화,2024-12-09
tung_vibes7345,2024-12-10 18:13:00+00:00,10632,2024,12,10,Tuesday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",화,2024-12-09
io_sono_lord6595,2024-12-10 14:53:00+00:00,4518,2024,12,10,Tuesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",화,2024-12-09
bombawarbird5990,2024-12-10 18:17:00+00:00,4647,2024,12,10,Tuesday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",화,2024-12-09
tralaleroxd9855,2024-12-10 17:16:00+00:00,8130,2024,12,10,Tuesday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",화,2024-12-09
aisniperino7946,2024-12-10 18:53:00+00:00,10586,2024,12,10,Tuesday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",화,2024-12-09
cappuccinasniperino6823,2024-12-10 22:26:00+00:00,12814,2024,12,10,Tuesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",화,2024-12-09
mangia_lord7136,2024-12-10 11:24:00+00:00,3341,2024,12,10,Tuesday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",화,2024-12-09
tungxd2048,2024-12-10 20:11:00+00:00,3318,2024,12,10,Tuesday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",화,2024-12-09
tralalero_vibes1270,2024-12-10 05:45:00+00:00,13781,2024,12,10,Tuesday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",화,2024-12-09
mangia_vibes9616,2024-12-10 00:59:00+00:00,9287,2024,12,10,Tuesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",화,2024-12-09
tungwarbird4284,2024-12-10 10:49:00+00:00,12845,2024,12,10,Tuesday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",화,2024-12-09
aixd3293,2024-12-11 06:35:00+00:00,6350,2024,12,11,Wednesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",수,2024-12-09
mangiagatto3987,2024-12-11 11:36:00+00:00,11857,2024,12,11,Wednesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",수,2024-12-09
tung_lord1861,2024-12-11 22:33:00+00:00,12194,2024,12,11,Wednesday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",수,2024-12-09
bombagatto3786,2024-12-11 02:40:00+00:00,6828,2024,12,11,Wednesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",수,2024-12-09
cappuccinawarbird3320,2024-12-11 19:20:00+00:00,4536,2024,12,11,Wednesday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",수,2024-12-09
mangiagatto7254,2024-12-11 07:10:00+00:00,3204,2024,12,11,Wednesday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",수,2024-12-09
tung_matrix9868,2024-12-11 03:09:00+00:00,9819,2024,12,11,Wednesday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",수,2024-12-09
tung_lord8409,2024-12-11 07:47:00+00:00,4123,2024,12,11,Wednesday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",수,2024-12-09
cappuccina_lord8324,2024-12-11 21:11:00+00:00,5321,2024,12,11,Wednesday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",수,2024-12-09
mangia_6663929,2024-12-11 01:19:00+00:00,8211,2024,12,11,Wednesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",수,2024-12-09
bombaxd4194,2024-12-11 19:31:00+00:00,12603,2024,12,11,Wednesday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",수,2024-12-09
brr_6662323,2024-12-11 15:07:00+00:00,13954,2024,12,11,Wednesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",수,2024-12-09
brr_lord3063,2024-12-12 19:37:00+00:00,11375,2024,12,12,Thursday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",목,2024-12-09
mangiagatto8178,2024-12-12 05:08:00+00:00,3716,2024,12,12,Thursday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",목,2024-12-09
tralalerogatto3918,2024-12-12 17:51:00+00:00,11100,2024,12,12,Thursday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",목,2024-12-09
tralalero_666582,2024-12-12 21:17:00+00:00,6672,2024,12,12,Thursday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",목,2024-12-09
tungsniperino5451,2024-12-12 10:47:00+00:00,13471,2024,12,12,Thursday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",목,2024-12-09
tralalerowarbird5702,2024-12-12 15:14:00+00:00,11528,2024,12,12,Thursday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",목,2024-12-09
cappuccinasniperino778,2024-12-12 07:26:00+00:00,4338,2024,12,12,Thursday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",목,2024-12-09
tungxd9070,2024-12-12 04:39:00+00:00,9029,2024,12,12,Thursday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",목,2024-12-09
bombagatto6323,2024-12-12 12:11:00+00:00,10400,2024,12,12,Thursday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",목,2024-12-09
io_sonosniperino723,2024-12-12 20:03:00+00:00,11423,2024,12,12,Thursday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",목,2024-12-09
cappuccina_666171,2024-12-12 03:52:00+00:00,10488,2024,12,12,Thursday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",목,2024-12-09
aiwarbird6381,2024-12-13 13:18:00+00:00,5496,2024,12,13,Friday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",금,2024-12-09
tralalero_vibes728,2024-12-13 03:48:00+00:00,13370,2024,12,13,Friday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",금,2024-12-09
mangia_6669934,2024-12-13 03:15:00+00:00,9176,2024,12,13,Friday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",금,2024-12-09
cappuccinagatto8638,2024-12-13 00:37:00+00:00,7674,2024,12,13,Friday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",금,2024-12-09
mangia_vibes4459,2024-12-13 18:59:00+00:00,13954,2024,12,13,Friday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",금,2024-12-09
tungsniperino5773,2024-12-13 23:38:00+00:00,7829,2024,12,13,Friday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",금,2024-12-09
brr_6668029,2024-12-13 04:42:00+00:00,7107,2024,12,13,Friday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",금,2024-12-09
bomba_matrix5920,2024-12-13 04:43:00+00:00,9748,2024,12,13,Friday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",금,2024-12-09
brr_6666305,2024-12-13 18:16:00+00:00,8334,2024,12,13,Friday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",금,2024-12-09
mangia_6666901,2024-12-13 09:19:00+00:00,8949,2024,12,13,Friday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",금,2024-12-09
bomba_6665223,2024-12-13 09:33:00+00:00,5622,2024,12,13,Friday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",금,2024-12-09
io_sono_6666218,2024-12-13 04:45:00+00:00,8210,2024,12,13,Friday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",금,2024-12-09
tralalero_lord4106,2024-12-14 17:39:00+00:00,6903,2024,12,14,Saturday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",토,2024-12-09
mangiasniperino1262,2024-12-14 15:59:00+00:00,6892,2024,12,14,Saturday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",토,2024-12-09
io_sono_matrix5584,2024-12-14 07:49:00+00:00,7270,2024,12,14,Saturday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",토,2024-12-09
tralalero_matrix7954,2024-12-14 07:39:00+00:00,10925,2024,12,14,Saturday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",토,2024-12-09
tunggatto5941,2024-12-14 23:49:00+00:00,7118,2024,12,14,Saturday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",토,2024-12-09
bombasniperino5209,2024-12-14 05:16:00+00:00,3024,2024,12,14,Saturday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",토,2024-12-09
tralalero_6661614,2024-12-14 16:43:00+00:00,6048,2024,12,14,Saturday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",토,2024-12-09
cappuccinawarbird7469,2024-12-14 15:08:00+00:00,5395,2024,12,14,Saturday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",토,2024-12-09
bomba_matrix5671,2024-12-14 14:19:00+00:00,6547,2024,12,14,Saturday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",토,2024-12-09
brrxd3880,2024-12-14 01:43:00+00:00,5641,2024,12,14,Saturday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",토,2024-12-09
tung_matrix3446,2024-12-14 19:58:00+00:00,6704,2024,12,14,Saturday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",토,2024-12-09
brr_vibes8684,2024-12-15 05:06:00+00:00,6099,2024,12,15,Sunday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",일,2024-12-09
cappuccinaxd3718,2024-12-15 11:22:00+00:00,5606,2024,12,15,Sunday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",일,2024-12-09
mangia_vibes1649,2024-12-15 16:38:00+00:00,3998,2024,12,15,Sunday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",일,2024-12-09
bombagatto1643,2024-12-15 11:48:00+00:00,12857,2024,12,15,Sunday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",일,2024-12-09
bomba_matrix9189,2024-12-15 05:35:00+00:00,6852,2024,12,15,Sunday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",일,2024-12-09
brrxd4191,2024-12-15 04:49:00+00:00,6108,2024,12,15,Sunday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",일,2024-12-09
ai_vibes3091,2024-12-15 21:58:00+00:00,8057,2024,12,15,Sunday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",일,2024-12-09
tunggatto9771,2024-12-15 06:18:00+00:00,10287,2024,12,15,Sunday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",일,2024-12-09
mangia_lord9268,2024-12-15 20:00:00+00:00,6534,2024,12,15,Sunday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",일,2024-12-09
mangiawarbird533,2024-12-15 09:09:00+00:00,3400,2024,12,15,Sunday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",일,2024-12-09
tungwarbird1838,2024-12-15 21:47:00+00:00,9163,2024,12,15,Sunday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",일,2024-12-09
mangiawarbird72,2024-12-16 07:08:00+00:00,13775,2024,12,16,Monday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",월,2024-12-16
tungsniperino5019,2024-12-16 20:50:00+00:00,7169,2024,12,16,Monday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",월,2024-12-16
brr_matrix1956,2024-12-16 16:15:00+00:00,5217,2024,12,16,Monday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",월,2024-12-16
tungxd9842,2024-12-16 05:23:00+00:00,4279,2024,12,16,Monday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",월,2024-12-16
bombasniperino7722,2024-12-16 04:19:00+00:00,5667,2024,12,16,Monday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",월,2024-12-16
aisniperino621,2024-12-16 09:41:00+00:00,10219,2024,12,16,Monday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",월,2024-12-16
bomba_vibes2358,2024-12-16 18:37:00+00:00,11854,2024,12,16,Monday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",월,2024-12-16
tung_matrix8312,2024-12-16 02:05:00+00:00,12441,2024,12,16,Monday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",월,2024-12-16
io_sono_vibes933,2024-12-16 03:27:00+00:00,4746,2024,12,16,Monday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",월,2024-12-16
mangia_666351,2024-12-16 01:23:00+00:00,5358,2024,12,16,Monday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",월,2024-12-16
brrgatto2081,2024-12-17 14:24:00+00:00,6641,2024,12,17,Tuesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",화,2024-12-16
ai_matrix6037,2024-12-17 12:08:00+00:00,4509,2024,12,17,Tuesday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",화,2024-12-16
tralaleroxd6743,2024-12-17 01:01:00+00:00,11805,2024,12,17,Tuesday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",화,2024-12-16
mangiawarbird9604,2024-12-17 15:55:00+00:00,10778,2024,12,17,Tuesday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",화,2024-12-16
tunggatto8968,2024-12-17 17:17:00+00:00,7415,2024,12,17,Tuesday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",화,2024-12-16
io_sonowarbird787,2024-12-17 16:04:00+00:00,5889,2024,12,17,Tuesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",화,2024-12-16
bombasniperino3155,2024-12-17 05:37:00+00:00,9669,2024,12,17,Tuesday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",화,2024-12-16
aigatto1539,2024-12-17 15:08:00+00:00,5283,2024,12,17,Tuesday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",화,2024-12-16
tralalerogatto873,2024-12-17 01:47:00+00:00,5526,2024,12,17,Tuesday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",화,2024-12-16
tung_lord5956,2024-12-17 04:14:00+00:00,3607,2024,12,17,Tuesday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",화,2024-12-16
mangiasniperino5751,2024-12-18 14:43:00+00:00,5622,2024,12,18,Wednesday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",수,2024-12-16
ai_6666454,2024-12-18 18:10:00+00:00,8515,2024,12,18,Wednesday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",수,2024-12-16
tralalerogatto7096,2024-12-18 15:24:00+00:00,12861,2024,12,18,Wednesday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",수,2024-12-16
ai_lord3390,2024-12-18 09:23:00+00:00,9305,2024,12,18,Wednesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",수,2024-12-16
mangiasniperino3352,2024-12-18 07:22:00+00:00,10224,2024,12,18,Wednesday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",수,2024-12-16
io_sono_matrix6301,2024-12-18 08:27:00+00:00,5059,2024,12,18,Wednesday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",수,2024-12-16
tungxd1220,2024-12-18 13:58:00+00:00,11077,2024,12,18,Wednesday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",수,2024-12-16
brr_6665837,2024-12-18 20:28:00+00:00,8494,2024,12,18,Wednesday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",수,2024-12-16
cappuccina_lord5908,2024-12-18 04:18:00+00:00,12787,2024,12,18,Wednesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",수,2024-12-16
ai_6669910,2024-12-18 08:09:00+00:00,10371,2024,12,18,Wednesday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",수,2024-12-16
tralalero_matrix1371,2024-12-18 12:17:00+00:00,13115,2024,12,18,Wednesday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",수,2024-12-16
tralalero_6668391,2024-12-19 01:44:00+00:00,13196,2024,12,19,Thursday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",목,2024-12-16
bombaxd770,2024-12-19 07:04:00+00:00,5012,2024,12,19,Thursday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",목,2024-12-16
aiwarbird9285,2024-12-19 12:54:00+00:00,12879,2024,12,19,Thursday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",목,2024-12-16
bombagatto5219,2024-12-19 05:59:00+00:00,7586,2024,12,19,Thursday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",목,2024-12-16
bomba_vibes385,2024-12-19 08:00:00+00:00,7278,2024,12,19,Thursday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",목,2024-12-16
brrxd8989,2024-12-19 20:29:00+00:00,3438,2024,12,19,Thursday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",목,2024-12-16
ai_vibes5781,2024-12-19 16:15:00+00:00,11235,2024,12,19,Thursday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",목,2024-12-16
ai_6669215,2024-12-19 13:16:00+00:00,10345,2024,12,19,Thursday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",목,2024-12-16
tung_6662188,2024-12-19 19:28:00+00:00,8725,2024,12,19,Thursday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",목,2024-12-16
brr_6663499,2024-12-19 05:40:00+00:00,9301,2024,12,19,Thursday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",목,2024-12-16
tung_vibes6622,2024-12-20 05:51:00+00:00,11439,2024,12,20,Friday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",금,2024-12-16
ai_lord7433,2024-12-20 18:31:00+00:00,11560,2024,12,20,Friday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",금,2024-12-16
cappuccina_vibes3820,2024-12-20 15:59:00+00:00,3929,2024,12,20,Friday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",금,2024-12-16
brrxd7203,2024-12-20 03:21:00+00:00,11559,2024,12,20,Friday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",금,2024-12-16
bombawarbird2610,2024-12-20 11:06:00+00:00,7643,2024,12,20,Friday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",금,2024-12-16
cappuccina_matrix5518,2024-12-20 15:04:00+00:00,5802,2024,12,20,Friday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",금,2024-12-16
bomba_lord148,2024-12-20 14:57:00+00:00,5406,2024,12,20,Friday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",금,2024-12-16
io_sonowarbird5222,2024-12-20 19:41:00+00:00,4208,2024,12,20,Friday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",금,2024-12-16
brr_vibes3350,2024-12-20 11:28:00+00:00,5967,2024,12,20,Friday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",금,2024-12-16
tralaleroxd1260,2024-12-21 18:45:00+00:00,6625,2024,12,21,Saturday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",토,2024-12-16
mangiaxd4492,2024-12-21 02:18:00+00:00,4775,2024,12,21,Saturday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",토,2024-12-16
mangiagatto949,2024-12-21 05:45:00+00:00,6462,2024,12,21,Saturday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",토,2024-12-16
brrxd9320,2024-12-21 15:20:00+00:00,6639,2024,12,21,Saturday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",토,2024-12-16
mangia_lord1170,2024-12-21 22:46:00+00:00,4497,2024,12,21,Saturday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",토,2024-12-16
tralalero_lord4080,2024-12-21 02:53:00+00:00,10938,2024,12,21,Saturday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",토,2024-12-16
bomba_6666761,2024-12-21 19:29:00+00:00,10518,2024,12,21,Saturday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",토,2024-12-16
tungwarbird7805,2024-12-21 17:29:00+00:00,6541,2024,12,21,Saturday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",토,2024-12-16
cappuccina_matrix5663,2024-12-21 13:51:00+00:00,12987,2024,12,21,Saturday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",토,2024-12-16
